date,city_name,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain,clouds_all,broken clouds,overcast clouds,scattered clouds,sky is clear,few clouds,fog,light rain,mist,haze,moderate rain,heavy intensity rain,light intensity drizzle,drizzle,heavy intensity drizzle,very heavy rain,thunderstorm with heavy rain,thunderstorm with rain,thunderstorm,proximity shower rain,thunderstorm with light rain,shower rain,light intensity shower rain,light thunderstorm
2019-07-16,Mysuru,24.13,25.0,22.66,32.07,1012.04,82.42,3.47,245.71,2.17,69.29,8,6,5,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-07-17,Hassan,22.91,23.56,21.74,26.65,1009.79,89.71,2.76,278.58,4.17,98.88,0,15,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-17,Kodagu,22.07,22.75,20.86,26.14,1009.92,92.5,1.15,259.75,10.02,92.17,0,5,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-17,Mysuru,25.38,26.4,23.25,33.16,1010.71,76.88,3.47,267.08,2.5,67.0,5,9,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,Hassan,22.91,23.62,21.92,25.91,1008.04,90.46,2.81,271.17,6.56,99.5,0,12,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,Kodagu,21.27,21.93,20.76,23.78,1007.79,94.88,1.75,260.04,35.58,99.83,0,3,0,0,0,0,10,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,Mysuru,25.13,25.98,23.06,30.53,1008.29,76.38,3.57,258.92,2.14,76.46,2,13,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-07-19,Hassan,21.75,22.37,20.81,24.92,1007.42,91.62,3.76,257.38,8.79,100.0,0,8,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-19,Kodagu,19.79,20.35,19.23,21.65,1008.17,96.88,2.52,258.38,81.38,99.17,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-19,Mysuru,23.57,24.16,22.15,28.88,1008.76,83.0,5.01,252.12,4.43,83.84,5,9,0,0,0,0,7,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
2019-07-20,Hassan,21.67,22.31,21.15,24.42,1007.54,92.58,4.59,246.08,9.87,99.62,0,1,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-20,Kodagu,20.05,20.59,19.61,22.22,1008.29,95.04,2.7,239.33,85.09,99.08,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-20,Mysuru,23.81,24.32,22.06,27.97,1009.33,79.83,6.29,249.62,8.62,75.38,6,1,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-21,Hassan,21.7,22.31,20.87,25.44,1007.62,91.46,5.07,254.96,15.15,98.75,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-21,Kodagu,20.09,20.62,19.33,22.95,1008.42,94.71,2.75,247.96,65.74,99.17,0,0,0,0,0,0,2,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-21,Mysuru,24.12,24.85,22.22,29.89,1009.42,81.33,6.39,251.54,5.69,78.21,3,2,0,0,0,0,16,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2019-07-22,Hassan,20.81,21.34,18.9,23.72,1008.42,91.46,5.42,257.96,11.24,99.83,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-22,Kodagu,19.23,19.68,17.62,22.11,1009.25,94.75,2.21,234.46,67.87,97.79,0,0,0,0,0,0,6,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-22,Mysuru,22.5,22.95,19.94,26.08,1010.5,82.14,5.3,250.54,9.59,81.86,4,6,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2019-07-23,Hassan,20.6,21.18,20.12,22.48,1009.29,94.42,4.09,250.46,5.37,99.88,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-23,Kodagu,19.13,19.64,18.46,21.29,1010.25,97.33,1.19,231.96,26.84,98.33,0,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-23,Mysuru,23.2,23.79,21.87,26.29,1010.77,84.96,4.72,260.58,7.17,72.54,4,6,4,0,0,0,7,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
2019-07-24,Hassan,22.0,22.62,21.16,26.43,1010.71,90.58,3.82,260.21,3.36,97.5,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-24,Kodagu,20.52,21.09,19.82,24.11,1011.21,94.54,0.99,235.54,18.55,96.33,0,7,0,0,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-24,Mysuru,24.09,24.85,22.51,30.51,1012.12,81.04,4.22,253.08,1.51,66.8,5,8,4,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-25,Hassan,22.56,23.23,21.55,26.27,1011.75,90.33,2.75,255.71,5.4,100.0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-25,Kodagu,21.29,21.94,20.49,25.24,1012.25,94.5,1.2,237.42,13.97,98.29,0,8,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-25,Mysuru,23.94,24.94,22.47,31.7,1012.83,85.67,4.51,252.33,4.67,81.46,7,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-26,Hassan,21.25,21.8,20.87,23.76,1011.62,90.75,3.25,257.08,6.54,100.0,0,11,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-26,Kodagu,20.1,20.6,19.75,22.29,1011.54,93.25,0.96,230.83,15.27,100.0,0,7,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-26,Mysuru,23.08,23.63,22.16,26.31,1013.17,85.17,4.93,259.71,10.54,80.42,4,5,0,0,0,0,9,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-27,Hassan,22.23,22.83,21.36,25.54,1011.12,89.04,4.69,262.12,1.49,97.0,2,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-27,Kodagu,21.32,21.87,20.19,24.92,1011.17,90.46,1.69,242.54,3.37,97.46,1,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-27,Mysuru,24.4,25.16,22.59,29.65,1012.29,79.5,5.03,254.33,0.0,67.33,2,9,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-28,Hassan,22.4,23.05,21.28,25.39,1011.04,90.0,4.76,261.46,2.29,99.88,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-28,Kodagu,21.79,22.4,20.58,24.79,1011.54,90.71,1.69,247.83,7.69,96.71,1,8,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-28,Mysuru,24.92,25.82,23.27,30.5,1012.12,77.04,5.96,255.0,0.52,60.62,0,9,10,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-29,Hassan,22.18,22.82,20.93,25.71,1011.42,90.71,4.45,259.04,2.38,100.0,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-29,Kodagu,21.52,22.13,19.92,25.64,1011.46,92.17,1.51,239.83,5.04,100.0,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-29,Mysuru,24.79,25.49,22.86,30.92,1012.54,75.54,5.49,256.33,0.0,65.0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-30,Hassan,21.97,22.59,21.3,25.43,1012.38,90.75,3.67,259.54,1.58,100.0,0,17,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-30,Kodagu,21.46,22.0,20.27,24.74,1012.12,89.88,1.4,229.62,2.27,100.0,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-30,Mysuru,24.59,25.33,22.52,29.49,1013.62,75.88,4.79,257.5,0.0,65.5,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-31,Hassan,23.15,23.81,21.9,28.77,1012.71,86.58,4.16,263.17,2.32,88.29,3,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-31,Kodagu,22.18,22.72,20.17,26.49,1013.0,88.12,1.34,246.58,5.27,78.5,2,11,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-31,Mysuru,25.62,26.5,22.77,31.6,1014.08,72.79,4.97,261.21,0.1,55.58,2,7,12,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01,Hassan,23.01,23.61,21.82,26.34,1012.33,86.46,4.37,260.96,3.29,95.21,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01,Kodagu,22.28,22.85,20.61,26.21,1012.79,88.79,1.42,243.38,5.43,85.88,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01,Mysuru,25.67,26.28,22.96,30.66,1013.29,69.12,6.18,257.33,0.0,54.46,2,6,13,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02,Hassan,22.59,23.23,21.96,26.0,1011.83,89.04,4.8,250.17,2.99,99.96,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02,Kodagu,21.68,22.26,21.05,24.82,1012.58,90.38,1.49,237.79,11.28,94.17,0,1,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02,Mysuru,24.71,25.44,23.42,29.55,1013.12,76.04,6.4,255.25,0.0,78.12,11,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-03,Hassan,22.58,23.24,21.37,25.68,1011.83,90.0,4.86,249.42,4.36,99.96,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-03,Kodagu,21.52,22.15,20.2,24.51,1012.58,93.0,1.69,229.0,16.92,97.04,0,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-03,Mysuru,24.77,25.72,22.95,30.34,1013.17,77.62,5.24,255.12,0.2,57.92,0,8,13,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-04,Hassan,22.42,23.09,21.37,24.96,1010.71,91.08,5.52,251.17,8.27,99.17,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-04,Kodagu,21.4,22.05,20.53,23.89,1011.5,94.33,2.04,238.71,35.21,99.0,0,0,0,0,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-04,Mysuru,24.52,25.77,22.02,31.73,1012.08,85.21,6.15,257.42,0.76,68.33,5,6,9,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-05,Hassan,21.48,22.11,21.17,23.68,1010.33,93.08,5.85,253.0,20.34,99.33,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-05,Kodagu,20.39,20.99,19.98,23.06,1010.96,96.12,2.36,240.5,57.79,98.83,0,0,0,0,0,0,2,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-05,Mysuru,24.09,24.64,22.83,30.87,1011.67,80.17,7.12,256.62,2.37,80.17,4,5,2,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019-08-06,Hassan,20.87,21.53,20.55,22.32,1009.67,96.38,6.17,253.92,20.0,100.0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06,Kodagu,19.94,20.53,19.83,21.48,1010.42,97.67,2.56,241.42,51.39,99.17,0,0,0,0,0,0,1,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06,Mysuru,22.88,23.6,21.71,26.36,1010.96,90.92,6.03,257.38,3.44,82.08,1,6,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07,Hassan,21.91,22.64,21.9,23.5,1008.29,95.46,7.07,254.58,17.48,100.0,0,0,0,0,0,0,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07,Kodagu,20.71,21.38,20.28,22.26,1008.96,97.67,2.9,241.79,72.13,100.0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07,Mysuru,23.67,24.5,23.14,26.97,1010.07,92.43,7.34,258.7,5.84,81.67,3,5,0,0,0,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2019-08-08,Hassan,21.12,21.82,20.94,23.46,1007.71,96.62,6.58,255.17,21.8,99.92,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-08,Kodagu,19.89,20.48,19.39,21.45,1009.17,97.58,3.31,250.83,92.55,98.33,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-08,Mysuru,22.67,23.5,21.96,26.1,1010.12,95.92,5.1,258.64,9.65,79.56,1,6,0,0,0,0,12,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-09,Hassan,20.76,21.41,20.5,23.07,1009.75,96.38,4.85,246.75,15.92,98.0,0,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-09,Kodagu,19.03,19.56,18.9,20.93,1010.33,98.67,2.6,239.83,69.63,98.96,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-09,Mysuru,22.25,23.07,21.59,26.5,1012.28,97.41,5.24,247.72,6.77,76.94,4,3,0,0,0,0,13,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0
2019-08-10,Hassan,20.7,21.3,19.87,23.23,1010.75,94.83,4.58,251.25,24.04,99.67,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-10,Kodagu,19.5,20.02,19.04,21.46,1011.33,96.42,1.77,234.21,56.53,99.17,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-10,Mysuru,22.51,23.1,21.79,25.53,1012.28,87.56,6.02,261.84,21.47,68.56,0,0,0,0,0,0,16,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-11,Hassan,21.25,21.84,20.47,24.67,1010.58,92.25,5.09,272.88,1.39,96.75,0,17,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-11,Kodagu,20.11,20.68,19.3,23.11,1011.04,95.79,1.64,264.0,9.95,91.62,4,5,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-11,Mysuru,23.67,24.28,22.37,28.94,1011.5,79.96,5.09,238.58,1.49,68.5,12,3,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-12,Hassan,22.26,22.92,20.9,25.98,1010.12,91.29,4.44,273.67,5.06,99.83,0,10,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-12,Kodagu,20.88,21.53,19.87,24.39,1010.42,95.79,1.36,276.62,24.96,99.0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-12,Mysuru,24.3,25.06,22.19,31.11,1011.33,79.08,4.89,258.54,3.79,59.38,0,8,4,0,3,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-13,Hassan,21.37,22.0,20.67,24.2,1010.75,93.25,3.16,259.04,4.36,100.0,0,14,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-13,Kodagu,20.24,20.84,19.53,22.65,1011.21,96.21,1.58,243.92,32.98,98.33,0,0,0,0,0,0,14,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-13,Mysuru,23.91,24.55,22.34,28.77,1012.04,81.0,4.57,252.64,5.74,75.48,2,9,3,0,0,0,6,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0
2019-08-14,Hassan,21.23,21.87,21.11,23.87,1012.12,94.25,3.61,250.88,6.73,99.96,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-14,Kodagu,19.94,20.48,19.99,21.88,1012.92,95.62,1.81,250.75,51.91,98.29,0,0,0,0,0,0,8,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-14,Mysuru,23.09,23.72,22.5,26.59,1013.62,87.0,5.18,256.73,7.15,78.73,4,4,0,0,0,0,11,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0
2019-08-15,Hassan,21.92,22.56,21.14,24.85,1012.5,91.83,3.43,268.12,5.56,95.96,0,7,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-15,Kodagu,20.88,21.51,20.13,24.32,1012.71,95.12,1.19,250.21,18.63,94.12,3,2,0,0,0,0,14,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-15,Mysuru,24.2,24.8,22.59,29.16,1013.54,77.58,4.13,261.33,0.88,57.33,1,8,9,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-16,Hassan,21.59,22.24,20.96,25.39,1011.88,93.08,3.11,264.88,8.9,98.71,1,5,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-16,Kodagu,20.69,21.28,19.95,24.33,1011.79,94.71,1.4,248.25,27.75,98.92,0,3,0,0,0,0,16,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-16,Mysuru,23.7,24.42,21.99,30.24,1012.84,83.52,4.47,257.68,14.6,76.88,2,2,2,0,0,0,16,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-17,Hassan,21.93,22.57,20.57,25.66,1011.21,91.46,2.51,263.54,8.25,99.58,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-17,Kodagu,20.77,21.38,19.71,24.38,1011.29,95.08,0.81,238.96,13.0,97.08,0,0,0,0,0,0,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-17,Mysuru,22.86,23.56,21.65,26.29,1012.63,90.22,2.24,217.33,13.27,77.59,0,0,1,0,0,0,20,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-08-18,Hassan,21.45,22.11,20.6,24.47,1012.25,94.33,2.37,265.96,6.19,99.5,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-18,Kodagu,20.25,20.82,19.51,22.79,1012.12,95.38,0.82,217.25,12.77,97.04,0,5,0,0,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-18,Mysuru,22.68,23.27,21.5,25.76,1013.21,86.54,2.76,248.67,14.42,81.54,0,4,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-19,Hassan,22.31,22.91,20.9,26.55,1012.33,89.67,2.09,263.79,3.33,94.0,1,14,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-19,Kodagu,21.32,21.89,19.98,25.95,1012.0,91.0,0.99,218.17,18.0,90.42,6,4,0,0,0,0,9,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-19,Mysuru,24.19,25.01,22.23,32.37,1013.2,83.16,2.36,222.24,8.09,68.8,4,8,6,0,0,0,1,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0
2019-08-20,Hassan,22.39,23.07,21.1,25.98,1012.25,91.5,2.36,268.12,6.44,99.71,0,8,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-20,Kodagu,21.39,22.02,19.84,24.79,1011.71,93.38,0.91,225.67,13.49,98.12,0,4,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-20,Mysuru,23.58,24.37,21.95,30.27,1012.83,86.38,2.46,228.21,9.61,74.67,0,6,2,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2019-08-21,Hassan,21.98,22.62,20.98,26.22,1011.83,91.46,3.2,266.21,6.47,100.0,0,10,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-21,Kodagu,20.71,21.32,20.22,23.79,1011.75,95.08,1.02,234.21,17.17,100.0,0,2,0,0,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-21,Mysuru,23.36,24.08,22.06,29.57,1013.19,86.19,4.72,260.27,3.16,69.19,1,7,9,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-22,Hassan,21.83,22.44,20.76,25.2,1011.71,90.71,3.38,261.17,4.51,100.0,0,12,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-22,Kodagu,20.75,21.35,19.56,24.54,1012.42,94.33,1.37,244.29,28.6,98.33,0,2,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-22,Mysuru,23.39,23.93,21.97,28.01,1012.67,83.0,4.8,260.08,4.01,75.42,7,3,3,0,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-23,Hassan,21.64,22.18,20.63,25.76,1012.21,89.04,4.05,262.38,3.74,100.0,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-23,Kodagu,20.32,20.86,19.51,24.93,1012.62,93.71,1.45,237.0,23.49,98.83,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-23,Mysuru,23.56,24.31,21.85,30.5,1013.58,81.75,5.05,258.29,0.82,68.71,5,8,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-08-24,Hassan,21.35,21.95,20.1,24.33,1012.08,92.25,3.87,254.46,2.51,99.62,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-24,Kodagu,19.99,20.49,18.87,22.15,1012.46,93.71,1.33,236.71,26.81,97.92,0,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-24,Mysuru,23.82,24.36,21.85,28.59,1013.04,77.79,5.63,264.17,0.52,65.21,4,6,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2019-08-25,Hassan,21.55,22.16,20.07,25.05,1010.96,91.96,3.38,246.08,3.37,99.92,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-25,Kodagu,20.31,20.85,19.0,23.17,1011.46,94.08,1.68,227.04,26.36,97.88,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-25,Mysuru,23.81,24.43,21.92,28.82,1012.12,79.42,4.84,257.33,0.98,65.58,0,10,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-26,Hassan,21.95,22.5,20.79,25.37,1010.71,87.92,3.84,248.12,1.46,90.54,4,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-26,Kodagu,20.6,21.14,19.47,23.9,1011.33,93.0,1.65,229.21,24.79,96.12,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-26,Mysuru,24.17,24.76,22.34,28.37,1012.04,77.42,5.23,251.17,0.62,60.67,1,8,12,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-27,Hassan,22.31,22.91,21.13,26.26,1010.12,88.54,3.35,246.88,0.91,95.21,3,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-27,Kodagu,20.8,21.35,19.72,23.99,1010.75,92.58,1.47,236.08,24.18,93.96,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-27,Mysuru,24.52,25.26,22.54,29.76,1011.67,77.54,5.21,252.42,1.98,68.21,1,10,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-28,Hassan,22.42,23.04,21.19,25.52,1010.75,88.79,3.68,247.71,2.93,96.21,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-28,Kodagu,20.99,21.6,20.17,24.12,1010.71,93.92,1.63,232.42,20.66,96.54,0,0,0,0,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-28,Mysuru,24.71,25.47,22.89,30.12,1012.0,76.42,5.52,256.62,0.0,61.42,0,9,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29,Hassan,22.33,22.96,21.13,25.87,1010.71,89.92,3.74,251.33,3.84,94.75,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29,Kodagu,21.11,21.69,19.79,24.6,1011.04,92.58,1.85,239.33,18.89,93.0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29,Mysuru,24.51,25.5,22.96,31.78,1012.0,80.88,4.56,250.71,0.77,56.54,3,6,5,0,2,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2019-08-30,Hassan,22.03,22.63,21.32,25.51,1009.38,89.33,4.23,257.42,2.42,98.88,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30,Kodagu,20.76,21.33,19.82,24.19,1010.12,93.5,1.57,228.83,14.99,98.25,0,9,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30,Mysuru,24.72,25.5,22.36,31.19,1010.29,75.21,5.33,261.92,0.1,66.46,1,10,9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31,Hassan,22.0,22.62,21.18,25.36,1008.5,90.54,4.1,252.21,2.04,100.0,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31,Kodagu,20.79,21.4,20.23,24.11,1008.67,95.17,1.71,228.92,19.56,100.0,0,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
